accept 5.993872e+01  3.312471e+02  1.116156e+00  1.643781e+00  8.951617e-01  4.333027e+01 
accept 5.296106e+01  3.318325e+02  1.116537e+00  1.644643e+00  8.951162e-01  4.338969e+01 
reject 5.698819e+01  3.325083e+02  1.117806e+00  1.646400e+00  8.950473e-01  4.342366e+01 
reject 5.474949e+01  3.322005e+02  1.116263e+00  1.642846e+00  8.951573e-01  4.336208e+01 
reject 6.084201e+01  3.311468e+02  1.117515e+00  1.650358e+00  8.950399e-01  4.332899e+01 
reject 5.422918e+01  3.316548e+02  1.116887e+00  1.644647e+00  8.950890e-01  4.345710e+01 
reject 6.560964e+01  3.309527e+02  1.120236e+00  1.646468e+00  8.951210e-01  4.343784e+01 
reject 6.778244e+01  3.328088e+02  1.113556e+00  1.640484e+00  8.951119e-01  4.340942e+01 
accept 5.322796e+01  3.318126e+02  1.118006e+00  1.645406e+00  8.951517e-01  4.344855e+01 
reject 7.256467e+01  3.307403e+02  1.115548e+00  1.645535e+00  8.951136e-01  4.350817e+01 
reject 5.568897e+01  3.314738e+02  1.115810e+00  1.645520e+00  8.951562e-01  4.336536e+01 
reject 6.763697e+01  3.330426e+02  1.118438e+00  1.646574e+00  8.951653e-01  4.341766e+01 
reject 5.516442e+01  3.321332e+02  1.116763e+00  1.645428e+00  8.951251e-01  4.352576e+01 
reject 5.924561e+01  3.312158e+02  1.118195e+00  1.644715e+00  8.951074e-01  4.342899e+01 
reject 5.740044e+01  3.323720e+02  1.121673e+00  1.645222e+00  8.950900e-01  4.348503e+01 
reject 5.799707e+01  3.314101e+02  1.119095e+00  1.646770e+00  8.951269e-01  4.350339e+01 
reject 6.799388e+01  3.308194e+02  1.117925e+00  1.647533e+00  8.950684e-01  4.339449e+01 
reject 6.470244e+01  3.310115e+02  1.116847e+00  1.643392e+00  8.950980e-01  4.348282e+01 
accept 5.253947e+01  3.318992e+02  1.114062e+00  1.647569e+00  8.951066e-01  4.341820e+01 
reject 7.931776e+01  3.333704e+02  1.111242e+00  1.646921e+00  8.950952e-01  4.342743e+01 
reject 7.825699e+01  3.333529e+02  1.115753e+00  1.647393e+00  8.951693e-01  4.350867e+01 
reject 5.500838e+01  3.321329e+02  1.110280e+00  1.649389e+00  8.950453e-01  4.351583e+01 
reject 5.393221e+01  3.323732e+02  1.110998e+00  1.650524e+00  8.951998e-01  4.336693e+01 
reject 6.439229e+01  3.316858e+02  1.105114e+00  1.644671e+00  8.950822e-01  4.346967e+01 
reject 6.517736e+01  3.309416e+02  1.114422e+00  1.650321e+00  8.950809e-01  4.339947e+01 
reject 7.477437e+01  3.306272e+02  1.114140e+00  1.648783e+00  8.950939e-01  4.343438e+01 
reject 9.045115e+01  3.336768e+02  1.118275e+00  1.643363e+00  8.952337e-01  4.341448e+01 
